latitude,longitude,year,week_no,SO2_density,NO2_density,CO_density,aerosol_index,emission
-0.742186349915375,29.590547319586474,2021,10,0.6318346639021455,1.7465324995329987,3.5172826367441576,0.9323432284121977,109.80093354541393
-0.8242050977119427,30.40967441964296,2021,1,3.635569753114506,1.6786965322958993,2.904446323090818,2.501923747478676,54.62999149057373
-0.622342003933993,29.593755213135346,2019,49,0.07938076147981699,1.9446727867316747,2.383971222520353,1.671725609395743,55.38379663952787
-0.7613413155928963,29.744416488586104,2019,40,4.31658168766298,2.8020815425186165,0.14460845459959049,1.610763604505919,133.95525033154598
-1.182654073146282,29.368375052410798,2021,1,4.200445702981327,1.4600805778576955,5.07234866666113,1.8078735450823142,189.39792818642974
-0.2060022665863288,29.000187708134863,2020,33,4.402344302758118,1.684170971678482,5.713749945826649,1.2591869109764047,50.70858699799533
-0.656459762269429,30.3490016850997,2019,2,4.393726985552602,2.9844732652692234,3.17930741375691,0.3299781134420543,46.851252691567964
-0.7263692445153904,29.122572135554456,2020,15,3.3375770964047464,1.844787158550298,2.681411455750378,1.7574302866958504,144.99294225342476
-0.24538262849594594,30.446373261554342,2020,50,4.237154552190109,2.8542895462269016,4.587119431140646,1.264864859899625,41.50401329148409
-1.0441396324129228,29.19626615615039,2020,3,3.651651263699442,3.848870096900433,0.07708370241307616,1.3774923675286692,118.7647276882513
-1.0107623974547517,29.90731772112566,2019,22,1.5006043398010198,3.8501005432016555,0.8308628998386973,1.8008658631147645,30.610845153289084
-0.3919852509372165,30.499115881784956,2020,49,3.7756362130773438,1.788025865774003,1.6652811023837713,0.42603224628254854,59.294371466466906
-0.9391689199749912,29.207696894104515,2019,19,3.077882086760782,0.9368861601379268,0.5039081038058901,0.7183272672603028,32.94477524699042
-0.400772893708473,29.635914627409736,2020,24,0.13744969081682268,1.0049307095279358,0.27531630288900777,0.8620244112111971,249.98806354462786
-0.9284665170914974,30.170635503457216,2021,29,3.931797835433424,3.276887880061525,5.6326307694499995,1.1314838105337666,180.70043361389745
-1.1668123697749984,29.048285224774954,2021,17,4.354175343429017,0.31888045935269593,1.1079760273706776,0.29217215824338993,82.57584125489262
-0.682985276113284,30.034674126710065,2019,41,2.587362898879042,0.16165637796568832,3.5574203156896025,0.46920387020649423,93.66534537687235
-1.0033135658731385,29.1205600068362,2021,10,2.435133697931624,2.7256680797145636,3.232480018786898,0.7650806162768021,116.27714806634972
-0.4421537070675289,29.35478021340984,2021,28,2.1363516463127317,3.640453347801926,1.716970559500571,2.0842168381306574,259.3051304097477
-0.5588003667678518,29.24011424374004,2020,16,3.5941740100083566,0.923212472110245,3.88523207502785,2.0118234049248125,110.36951897933037
-0.27639733202208217,30.361004647470406,2019,25,1.0772683167548052,0.2183027069634953,1.9527274204793665,0.02748291734129371,142.9651476225229
-0.41701164273426405,29.270685075172523,2020,22,3.869672132519217,3.581150318314399,2.745668627860862,0.21195737686083016,199.06141498338374
-1.0192240451592731,29.060651143272736,2020,51,1.4617162914305182,1.4166402046667343,2.2845376776940753,1.4970549539550941,60.11953107539658
-0.3998417633352036,29.881438517671643,2020,47,1.307486092890161,2.1988833841312565,5.464123885913703,1.2752181777857954,75.76765941363314
-0.5582629551859767,29.519271388114554,2020,19,4.0458971382188995,3.344989728827696,5.582812759399399,0.8828347347997655,182.06829625239916
-0.531048358239375,29.60855933096205,2020,44,0.8718784719896067,1.00001301520247,2.244231669111025,1.5020681565833351,82.94096374214277
-0.3677371140298512,29.17859411729382,2020,1,4.3125954542744065,2.404886496058526,1.4818896018202707,0.5998539706746813,43.36261166263423
-0.6261759308110597,30.122351737149792,2020,23,4.889328614560645,3.9660390984520415,4.419259669696119,0.4054600985659691,90.63646217747757
-0.733996485646987,29.902330474465277,2019,30,1.5993683760461037,2.9652383678619443,1.890511504231864,0.20904932418388322,166.72409922710824
-0.563358964641272,29.54632556712242,2021,26,4.6393686146654005,1.5893624476710095,2.8853961754504613,0.21524611532943405,300.92869102890194
-0.9020425710416409,29.257362415644703,2020,1,2.8320734840430735,3.0720734788768063,3.262617082566335,0.5929913962446515,227.38273508200072
-1.0174028689129007,29.89017760875584,2020,13,1.2966934093726308,0.08709109048725105,5.921641807990448,2.373088365939723,13.181951334592314
-0.5834121619287536,30.167895919261067,2020,3,2.263168655841046,0.8613597046853267,2.2979436800010777,2.4077448999846993,64.13747854279954
-0.9661516309145223,29.46859592580079,2020,48,4.00027251927915,2.978713614208945,2.4591447773334187,2.73741881237681,45.70965759713963
-1.1200848906533931,29.038790575307896,2020,12,3.3331860787958334,1.0489439565850227,0.40920895725564277,1.9837417111082893,57.80391795448878
-1.199445815414746,29.321515977129476,2020,35,2.473912122645945,0.5044544643812636,3.9776131314281207,1.1275833798169197,116.78178477457116
-0.5916805985999328,30.023596728339243,2021,34,1.286582795273864,1.173216734459079,1.1462200685382555,0.3856983313150063,117.79859510421481
-0.8378512165197631,30.483644566185383,2021,43,3.6289716649429913,0.6853392086179042,3.6814853408821655,0.657326206979934,32.06137273076416
-0.447689029326544,29.020064359113164,2020,7,1.5665893221447607,1.6825837194893354,1.4519073321808258,1.3189473773067681,59.24346816915012
-0.8248236016868975,29.45923034319815,2021,1,1.6547439493078009,0.4981632483636389,5.667018182766489,0.7476935417824958,251.21759100009328
-0.7139965517617732,29.093031305673257,2019,5,3.7344110544062623,3.3508155681404586,0.4835417802061921,0.9452180907949159,24.898044201515294
-0.792915027184615,29.474523931644548,2020,30,2.7921652440269913,3.1199019015199783,5.578659959135906,2.8323547099832154,193.60815982384966
-0.5494252088906538,29.60887151469113,2019,9,0.9291676335838611,1.227889215239962,3.3044858270098363,1.157836504534997,46.496425034873354
-0.8438608379850318,30.381293137919382,2019,43,3.435558933511728,2.079707767598862,5.622789985524103,0.4592256801977753,97.71268219357411
-0.23623235005769105,29.120841199107467,2020,20,1.2902623259390378,3.420139188381182,2.9588610567927156,1.0380896363878598,205.58860242314205
-0.2638530134014698,30.165701079598655,2021,41,3.802458398150776,3.7160882476412,0.27027806684247135,0.11473464316741211,108.38262823288257
-0.3519720973427186,29.593301594094445,2019,9,2.3935844544867706,0.36434886228991736,1.1871491822895108,1.8501056410543124,231.49335436948147
-0.27969972942725185,30.21689427450039,2020,22,2.9749264459337343,2.8880823221376284,2.108410052822795,2.1618833018721495,21.248715700083707
-0.750860311540609,29.770103277988433,2019,2,3.0048834978889,0.5418375009911962,5.625573232025912,1.2103096896878758,155.1935485258437
-0.6635696032105078,29.058923058265115,2019,31,0.7340525166840767,0.08013480833472375,4.555880119811384,1.6537147118065907,140.09522764346903
-0.4579074074417555,30.419308827072257,2019,19,3.2523772622285425,0.31577811486097307,3.609803063550393,2.621608676755905,221.12451182640143
-0.5038540750614589,29.124101095151783,2019,9,4.335636609413266,2.3035207401930675,2.6378406867933712,0.6170177066938958,110.29638161247753
-0.30932140439452915,29.896525253800633,2021,28,4.456010075991631,1.5084634417985172,2.681147419021433,0.49390284481433766,90.86627087516933
-0.48366897274330467,30.316501644400272,2019,40,3.4427621010035208,0.47470016339488597,3.9156812164190526,0.775986918634937,43.00300926550325
-0.20211529177153942,29.11965469662529,2019,51,4.844880472634563,1.897306932455407,4.321712487682851,0.6580414120848871,50.70459415514359
-0.8514942001684089,29.830840082624018,2019,50,2.9913808273907345,2.032924446079592,2.8644543390638626,2.626094595565685,16.317034828732414
-0.36700225776058204,30.236434813286678,2021,45,1.2743658089902488,3.149579870493101,4.78938779942454,0.13726742410796666,169.9323537174004
-0.5023651771673358,30.479487062968694,2019,33,3.300864013726252,2.654647864702013,3.1466733850625515,0.25299094951380563,88.16218914829538
-0.5086135547849814,30.086491101221032,2019,36,4.54588038541064,1.8638666177184757,3.0889031848822484,2.8218354452023564,69.20251465864908
-0.874164405155001,29.41750156319494,2021,19,1.7942602534858838,1.29734539270556,3.8905492851144134,1.1770688920410128,72.17545899167435
-0.41439820757697743,30.049355494768115,2021,7,1.3242445854232732,0.008034178248435886,4.765157104655073,1.4864283482077623,154.75674016740103
-0.2996239776524008,30.05865015396146,2021,6,4.8325214714748945,3.3281670046296283,3.582139976160392,1.7402587653960462,89.61758484327784
-0.981451538479437,30.049949018156926,2019,5,3.83274636340654,1.0679415865246642,5.537018543289914,2.34719292547827,71.69658452129006
-0.5745031628832958,30.281390655639658,2021,10,0.24889115188652888,0.8528743082004326,5.259553712240093,2.1361073985171832,100.71622026055036
-0.8078651708972248,29.131070093779236,2021,43,2.8059142951382854,2.9384032740646107,4.61933660491266,1.1174350924503589,135.95973286672225
-0.21045188070512288,29.16262976812315,2019,17,1.1721546435674073,0.28659720484460793,2.773430636960244,2.405175771744028,115.89003380028393
-0.7211671841683184,29.96092568633834,2021,50,1.434082112072198,1.0504743609933693,3.6768662303503064,2.2397086446741463,201.59248152356471
-0.9716798262030573,30.430821644147283,2019,41,0.4379337109913478,1.7402335400588211,3.039852618125985,2.636753644671094,167.83244893883816
-0.8181423747781674,29.69875795837887,2020,28,1.1549783473135633,1.766331025125809,0.03717191436354739,0.7556610831011256,67.63887553005509
-0.5461616101833737,30.440844052438514,2021,24,2.52613481605792,0.6313914324413701,3.9774250603646797,0.2847921438822453,292.8835974647303
-1.1239106286504237,30.407127889274232,2020,20,0.3928171290599586,0.1604834479563566,5.493588520023374,0.3173969783722803,125.51162459961948
-0.5963980797787624,30.354364607351478,2019,45,4.448468723366204,1.8821354049437802,3.1134163154851375,1.6342209649887403,330.4782095259148
-0.26877524082110194,30.364776462296128,2021,2,3.8770149017909414,1.4298563673379001,1.023075001693884,0.7859661713765982,111.40403731943118
-0.3496372123421495,30.34747818999198,2019,17,1.9069070993015524,1.139397387364503,2.7568464346935206,0.13441482496594404,73.08852905016242
-1.1323264633420167,30.229834075308773,2020,23,0.6511379696581149,1.0825154505012056,0.018225027105034375,2.510376250292844,62.76323059165198
-0.2066101212609318,30.042468437907996,2019,46,4.969865041012468,2.0167071873445,4.439314653758607,2.5872900956575338,4.7718059679781675
-0.5012730762961208,29.036612267888913,2021,37,2.81653337466026,0.08666146804980368,4.011014594313824,1.100529771236022,114.00426349689485
-1.0377191756859763,29.198380388234078,2021,9,2.1148763293238493,0.42432924430035435,3.90992421486649,0.3938947805187244,106.41473711719959
-1.1875839108305764,29.2013480817972,2020,26,0.9931960851513599,1.3008163389075516,2.6038547845248186,0.7459545997280892,92.1436245552005
-1.0287173637078486,29.035310426419386,2019,11,1.016082964137866,1.9192577410734062,2.352101664602335,2.0329177540684977,105.44154707195788
-0.3618240793142614,29.175052652635454,2021,6,3.9810457920258053,2.7753091408150965,1.635965950561124,2.0632889900535196,39.92499263372633
-1.178360675054836,30.37961965035066,2020,16,2.599405867483097,1.1724279104030955,5.496808320390957,2.105499026100198,75.73138368391793
-0.9668526963819134,29.99570643036618,2021,0,4.920009804290507,2.6681797343535947,2.2126556863842533,2.5654070714751898,63.24703857049866
-0.44269440466512455,29.468109527443133,2021,49,4.765488641598156,1.5486002155999956,3.3282772860235474,2.6517869282666084,129.20273222625164
-0.6138894641018648,30.19004001835502,2019,25,1.0341390129051482,3.0988820064146694,2.7437886507292726,2.968233650817553,94.89499393161859
-0.4172642896398081,29.732554230432278,2021,14,4.996876774127934,1.922475351226768,3.9648364819254516,1.0596832251594273,194.01390775155164
-0.453849496173212,29.213190555373814,2019,50,4.93297419822374,2.1655615389235616,5.890451549120607,2.737931581502518,66.53145756054646
-1.1493986128781952,30.32675312183974,2021,32,3.996397740574208,1.740281191020698,3.4795273549036105,1.9259499187320097,188.2711293567426
-0.3074885809058484,29.50799291935471,2020,36,1.9545492675870402,0.5315710361119224,2.4441080161738546,0.3671072501749456,101.07643104012467
-0.9729681657177313,30.04828884579484,2021,46,1.1207239942135034,0.684668486051939,3.637890586996913,1.7796061887090184,174.5407288546114
-0.6466075597702362,29.43589124074941,2019,30,0.5157935364915378,1.6019782960637703,0.20426567199369927,1.1370525031496006,59.490206030813965
-0.5557118434722211,29.7501068760107,2019,34,0.25987115014353357,0.39527806999057624,5.427274278581655,0.22146453780234454,85.60822076612402
-1.0313717891149046,30.224379067295622,2020,0,4.104011916632672,0.5607658913673754,1.0096838463531166,0.7413308229142059,88.53136755552852
-0.22376874329902552,29.23516601963655,2021,7,4.727808096728202,2.4949404382401275,3.2414203686376,2.138915820809203,209.87870706693613
-0.711844043912691,30.465877092858918,2021,11,3.8627865970997357,2.5329667584084024,2.2780267520513293,1.0439576757379183,91.27261024542392
-1.1423573044026065,29.10532388429109,2020,18,3.795194205726034,0.5097460641609417,5.104139267688282,1.9363518671446291,106.58182878250258
-0.2627379552221596,29.801013364610757,2021,24,2.0758964666485697,3.415273928914281,5.777062727841894,2.7263348633717754,317.40429883451327
-0.6137321568067319,30.37403827902792,2021,31,3.205904831740944,3.4269023954787463,0.3727119952641216,1.7710843066231763,164.11512578769666
-0.5008068020186236,30.41854082732379,2019,11,3.3560779721210237,1.5189174772249725,1.2409285853335927,2.859541284803117,70.3539732595497
-0.6748242100657759,29.348163444319663,2021,12,1.286395081110547,1.9918448611532873,5.096005349792792,1.0299032416458598,149.54838466690865
-0.3652620452230324,29.215977471822214,2021,27,3.6933975083802046,3.2061833973775276,2.7243840000040027,2.6288653783047145,172.29612669437512
-1.166866537806789,30.086604500476838,2020,0,0.730584832120203,3.05082816332726,3.7950160750008735,2.890287421830202,110.99390979240694
-0.9316216347228522,29.062960352414354,2020,50,1.467280932589183,1.4509922099903871,2.226502994119253,1.554120147843357,165.92054780895606
-0.7303516435973078,29.727858453545473,2019,5,2.948541883813252,1.2683901289228396,3.2059892210553804,1.0910002229057771,82.64403465925288
-1.12339638368629,30.194532840189773,2021,7,2.697871283755549,2.657368932802997,1.6012958615744073,1.052826600544348,195.05660064767355
-0.4940933306733417,29.84038208677525,2021,3,3.5229073404721967,1.454078900588467,3.540432076283441,1.2725806951522518,34.80593530625751
-0.8063365859443592,29.28201989866101,2021,4,2.9145687646095393,2.757803789968457,2.5977409179254654,1.9824297609876953,48.009073056811886
-0.9273320097318559,29.730566449204943,2019,24,0.2477172727440219,0.5185035238736084,4.088338509609523,1.3159504686780825,44.70188248627119
-1.1966211531915878,30.381912074673338,2019,21,4.888514985622525,2.688156025107427,3.648792554446255,2.2888150246646712,138.62564792961783
-0.48016968825004624,29.925819467066415,2020,27,3.817444788082089,3.140584296012943,0.802266977204602,2.071212192919524,108.15689329071458
-0.3661906911271382,30.08223594135353,2019,38,4.402155987080041,3.6184193986950746,1.1429682321011705,0.9754763984167064,64.31193946405463
-0.8049594643185015,29.504395819493773,2021,22,4.019640795362281,1.8247318178102208,0.13912571837390253,2.4174306852192706,108.48191475724508
-0.6357820229666344,29.282725662751428,2021,3,1.0619684705497667,2.241216227486028,2.148780843903592,2.2737143995576923,41.20621075780989
-0.9723133740704015,29.383463344849407,2019,51,4.663543775765799,1.1556410689541523,1.6374776276225156,1.8540640358903886,17.69461771720057
-0.5778023537198669,29.799766390640443,2021,3,4.920418488182076,0.6019767135029075,0.4937399741789825,0.5606084033409503,58.76231531130304
-1.1878625416847994,29.420330230416056,2021,46,0.39336105248561515,0.6924391660781426,4.0686262076666555,1.51854370087015,51.98737663198205
-0.7113561029012415,29.81294718113915,2019,20,0.7921760457773086,3.378294075576803,4.29571469001087,1.3581917588501367,126.34866044650715
-0.5557945181593077,30.061687891064267,2019,36,4.95146939547964,2.165897155467142,3.9737712933468536,0.05974309515564313,117.18592429827767
-0.28180822677026596,30.10159381425545,2021,40,1.4673230907420725,1.5052404410162454,1.3983476313939562,2.9745005883126536,91.73655026592307
-0.8186641828777157,29.24702740949164,2021,1,4.0990133604036565,3.4557998556738574,3.769820513796766,2.1246091599879255,173.8572211939557
-0.43480979701897016,30.125646273250794,2021,6,0.37071534975788967,0.455199754033524,2.2785141860271247,1.1096293966260613,205.83605044120984
-0.6023129700564992,30.00903220938854,2020,48,3.6622046320201083,2.376926690156494,0.06153624553838122,1.7311521531879122,46.28617375047075
-0.2729878870749194,29.01800770005306,2020,15,3.5069749941201356,3.1630042661404962,5.805230154771288,2.6719784369676542,170.50375463975945
-0.8016223243405693,29.088308262634627,2020,16,4.6882228508116155,0.4996707491309067,4.3065326631079754,0.11378017406893226,64.66669449118923
-0.880904660127012,29.96937425279057,2019,19,3.643583683730125,0.48219143064175185,1.431810255821265,0.7763008478073574,53.71277111180956
-0.31285800130585617,29.575555849345566,2020,22,0.20699810220727366,0.13349561972029278,1.856482213246757,2.843675870000017,262.06969689968236
-1.1507555985917108,29.219155999363498,2019,33,2.2522639071353776,3.7678378767760345,5.388653496968591,0.04717061756643626,93.16255080535065
-1.0636146070663233,29.06659483875445,2019,10,1.739453071941337,2.768725314108571,1.5297138287379048,1.7432888423022368,56.305428016696695
-1.1175955654159555,29.239097511008648,2020,33,2.853631607247303,0.28575988286059495,0.5540401717661432,1.6096364782119101,143.76156279763475
-0.3568900434235973,30.436270946482423,2020,32,2.1416127550723045,2.685031303817536,5.046624648640374,2.9399406483361976,154.38871041075953
-1.1893925766296807,30.091348462356454,2020,25,1.4042157530983697,1.2144476011442906,4.185759626208892,1.2899651383089705,113.70059277306778
-0.3383428445029518,29.79155813140144,2021,1,3.3052243634279543,0.4373334469518584,3.2561672168058964,2.927318510008416,63.10952495481436
-0.7487322046287331,30.412310750081886,2020,22,1.555679693110978,3.9688800339093864,3.3258732173388355,0.034996461380708555,98.06102110758906
-1.1959747211460292,29.928665656522405,2021,40,4.2532866364246456,0.7195320812842363,4.127019663258906,1.0184212916146178,164.9656446882809
-0.7983548227879581,30.088467782421002,2019,21,1.6149689378119214,3.194160051853485,5.464789332619619,0.8072241024945819,66.7011544774577
-1.0131991589549645,29.423977727758807,2021,33,2.5766713218545396,3.5256157461247803,4.9349116336118035,0.43868357945093817,264.638946334736
-0.5755995125278369,29.883472765383793,2020,14,4.130108556488739,2.121311430498531,1.3995276778952115,2.9874749204137006,111.40549282171531
-0.5206412100783534,29.215215866446762,2019,9,4.114446014480003,3.9040114275224576,3.86203124119518,2.9164334238139853,151.47918796883332
-0.7124724295950001,29.606724717796663,2019,14,2.930460785616205,0.4794690430698809,4.027794060696414,0.43211447744208253,151.52318149559576
-1.15948047456033,29.049860487479915,2019,41,1.899604143921923,3.8434788651966163,4.929960703865219,1.5696912999581816,35.276243011914005
-0.5438711956327981,29.32494213137402,2021,28,2.7896974322299535,0.2826363969652643,5.466020049447856,0.28641631526101663,131.4146635587661
-0.35796121639447875,29.11230294413401,2020,22,4.2484177521610285,1.909359755875446,0.3515550887030925,0.3714998891087412,150.9501733056163
-0.4796757226735985,29.581668229260845,2019,16,1.0939060922375448,3.4201080148007748,0.56696141843089,2.12743852987056,57.888661355405915
-0.3700420810446814,30.264552746957737,2019,8,0.6124255403069956,2.212766418182857,0.5713472949856429,2.6011067856142613,36.26401320381967
-0.9994904764491125,29.56690115951758,2019,49,2.910161114421228,2.333840166681575,4.152889972815408,1.814144195988031,19.170898103587874
-0.31111206034351735,30.247459438991964,2021,35,2.870214859433048,0.6439371658800548,5.569427909896058,0.3377387832164468,202.50300015979465
-0.8778065493520372,29.98474746886833,2021,8,1.4657411444599122,3.937390583614089,3.4926997742150037,2.477322754302379,47.77884550313883
-1.186595185748009,29.764294169946243,2020,15,2.172304039742565,0.9244994085577627,3.4072822386913364,2.589674953168152,31.11904151484812
-0.35660835367092925,29.355337539891995,2021,35,0.4426423567223581,3.435718336665596,5.03896027737118,1.6803430461404283,98.6903887387347
-0.2581787310352732,30.38323413926623,2019,47,0.6538013515817986,3.8262225240649417,5.953578797282362,1.2506809417266416,41.54102919723233
-0.5444418025826512,29.08130121326305,2020,50,4.141659248193558,1.1231130892352548,5.651185413388048,1.2234300552572774,48.09213823692805
-0.9685633695365753,30.033369526548224,2019,32,2.322365835090836,2.9220572852214173,3.640990380037796,1.9829074457243312,322.05638777822077
-0.9482555357174696,29.931859839214052,2019,30,0.4990652705741555,0.3214960882342841,5.984974392495458,2.745420878808512,51.981470832749906
-0.7334071265643805,29.66156228338479,2021,5,4.80934231191286,2.9657812428129704,4.3393080460302755,2.72317052429045,81.24224560257818
-0.30216892039858045,29.360481432938908,2020,9,1.0497072236528848,1.9373469827455363,4.203504544464602,2.355187803419589,93.33024949074054
-1.0504023438524417,29.646043905267902,2021,15,1.5845433292879685,0.471739120211375,0.5860544103265011,1.061851110277161,45.452557041190296
-0.374026330416513,30.30915908833013,2021,3,4.862675142893094,3.578565679051175,1.7824180982880125,1.2089734504856584,92.31320876437726
-0.9086971912948496,30.25514916538243,2020,21,0.904429257924596,2.7154372427930764,3.4999986492289925,2.181032441096497,137.19154784293053
-0.39141383057090207,30.412071874965545,2019,12,4.843627216923906,0.674362072177284,4.185951844621785,2.077897477881617,116.29301745409867
-0.2797288023984613,29.461689809937873,2019,15,3.6111991391367413,2.1312288169435254,1.209570177724062,2.754773129424387,108.4785628110178
-0.7725061280056797,29.58065623755331,2020,51,2.134614205787887,1.3034875129965369,4.85396942776275,2.3766745359929113,75.61164024495689
-0.8349493458944691,29.028089228989796,2019,28,2.9746460417691463,2.8422540352811976,5.253931360008697,2.935764599743188,48.77774173494936
-0.3977786810286982,30.41442499208001,2020,5,2.53946045494296,2.509848762395289,5.110428983053939,0.6645781812489269,122.39094299279611
-0.670517117620606,29.494085137725904,2020,25,4.023688930594821,0.7581785404871844,3.224572758111558,2.767822435013893,158.3576056356458
-0.5155509515368029,29.60624573229949,2021,10,0.3142142236226597,0.9684491685763494,2.038935040448729,2.9221523741016826,69.87186994245153
-0.5771707630388204,30.36170691717109,2020,23,4.066959869070166,2.81817653660525,5.051502888298125,2.715687618575023,73.13903822882504
-1.0471111543552036,29.78989764525022,2021,28,4.853105357589228,2.7006478267033622,4.452479163992251,0.4234778331927449,100.93444375946457
-0.3552096397104383,29.849261812633216,2019,2,2.1478646790354157,1.2489760641530423,0.22706430657308618,2.824253829695958,124.57254426727515
-1.0042248885868639,29.264349257226375,2019,51,0.9570117842602632,1.9129644124041536,3.006967733512429,2.273366103355618,116.48995787938333
-0.26771785592921915,29.74799003122798,2019,9,0.5440459695230654,1.8687817754780616,4.938373584079922,1.085231674089484,174.1162252523078
-0.9494287085778521,30.37731290136316,2019,0,1.7337778208050425,0.4977690654630793,3.4153777852032574,1.3660296103776213,144.70199494152175
-0.46611902672625805,29.83807713216189,2021,51,0.6532715967448982,2.4842309390258017,1.6088523334523823,0.19489802254701216,181.61341849234196
